date,time,username,tweet,tweet_clean
2021-04-01,09:30:39,cnnbrk,"Police found multiple victims, including fatalities, at an office complex in Orange, California, after responding to a call of shots fired  https://t.co/6IE0DyHSZ4",police found multiple victims including fatalities at an office complex in orange california after responding to a call of shots fired  
2021-04-01,01:53:18,cnnbrk,Video played during Derek Chauvin's trial shows the ex-officer's reaction just after George Floyd was taken away in an ambulance  https://t.co/ZpQe6m5tE4,video played during derek chauvins trial shows the exofficers reaction just after george floyd was taken away in an ambulance  
2021-04-01,00:35:51,cnnbrk,One of the first bystanders on the scene of George Floyd's arrest broke down during his testimony. The Derek Chauvin trial continues now.  https://t.co/z2so4XgTtt,one of the first bystanders on the scene of george floyds arrest broke down during his testimony the derek chauvin trial continues now  
2021-04-01,00:12:47,cnnbrk,"About 1 in 6 US residents are fully vaccinated against Covid-19, CDC data shows  https://t.co/IysRvla0Ym",about 1 in 6 us residents are fully vaccinated against covid19 cdc data shows  
2021-03-31,23:00:44,cnnbrk,New York becomes the latest state to legalize recreational marijuana after Gov. Andrew Cuomo signs bill  https://t.co/goQ4vBzyXb,new york becomes the latest state to legalize recreational marijuana after gov andrew cuomo signs bill  
2021-03-31,22:05:00,cnnbrk,Russian opposition figure Alexey Navalny says he is going on a hunger strike to protest against prison officials' refusal to grant him access to proper medical care  https://t.co/8Z67tq1wNz,russian opposition figure alexey navalny says he is going on a hunger strike to protest against prison officials refusal to grant him access to proper medical care  
2021-03-31,21:36:11,cnnbrk,The cashier who suspected George Floyd gave him a fake $20 bill spoke as surveillance video of the exchange was played. His testimony in the Derek Chauvin trial continues.  https://t.co/fJLZbZwv4e,the cashier who suspected george floyd gave him a fake 20 bill spoke as surveillance video of the exchange was played his testimony in the derek chauvin trial continues  
2021-03-31,20:33:58,cnnbrk,"Covid-19 was the third leading cause of US deaths in 2020, the CDC confirms in early data. It also reports on the groups hit hardest.  https://t.co/nnnXThkMpo",covid19 was the third leading because of us deaths in 2020 the cdc confirms in early data it also reports on the groups hit hardest  
2021-03-31,16:33:47,cnnbrk,Pfizer/BioNTech say clinical trial results show their Covid vaccine is 100% effective and well tolerated in youths aged 12 to 15  https://t.co/dxSBN0xqZa  https://t.co/5k3RZmI5s5,pfizerbiontech say clinical trial results show their covid vaccine is 100 effective and well tolerated in youths aged 12 to 15    
2021-03-31,08:11:52,cnnbrk,"G. Gordon Liddy, a former FBI agent who worked for the reelection committee for President Richard Nixon and an infamous figure in the Watergate scandal, has died at age 90, his son confirmed  https://t.co/gLObVfyymY",g gordon liddy a former fbi agent who worked for the reelection committee for president richard nixon and an infamous figure in the watergate scandal has died at age 90 his son confirmed  
2021-03-31,05:31:04,cnnbrk,An official collapsed in the first half of the NCAA men's tournament game between Gonzaga and USC  https://t.co/rfpjh0gxmI,an official collapsed in the first half of the ncaa mens tournament game between gonzaga and usc  
2021-03-31,01:08:37,cnnbrk,"Attorney General Merrick Garland has launched a 30-day ""expedited review"" to figure out how the Justice Department can ""deploy all the tools at its disposal"" to combat hate crimes across the country  https://t.co/PergD1RVh3",attorney general merrick garland has launched a 30day expedited review to figure out how the justice department can deploy all the tools at its disposal to combat hate crimes across the country  
2021-03-30,20:48:12,cnnbrk,"Coronavirus likely spread to people through an animal, not a lab, according to WHO report. The search for its origin is ongoing.  https://t.co/BsjpJZzhdN  https://t.co/jdbLWfYjje",coronavirus likely spread to people through an animal not a lab according to who report the search for its origin is ongoing    
2021-03-30,20:37:04,cnnbrk,"Testimony resumes in the Derek Chauvin trial with a MMA fighter who says he witnessed Chauvin performing a ""blood choke"" on George Floyd prior to his death. Follow live updates:  https://t.co/VjTMVjjHIi  https://t.co/KpVBCgmR3t",testimony resumes in the derek chauvin trial with a mma fighter who says he witnessed chauvin performing a blood choke on george floyd prior to his death follow live updates    
2021-03-30,03:35:39,cnnbrk,"Federal prosecutors add sex trafficking charges against Ghislaine Maxwell, alleging she groomed a 14-year-old girl for Jeffrey Epstein  https://t.co/J3OPM9CyV9",federal prosecutors add sex trafficking charges against ghislaine maxwell alleging she groomed a 14yearold girl for jeffrey epstein  
2021-03-30,00:47:26,cnnbrk,President Biden announces that 90% of adults will be eligible to get a Covid-19 vaccine within the next three weeks as well as have a vaccination site within five miles of where they live  https://t.co/VdAwr916vA,president biden announces that 90 of adults will be eligible to get a covid19 vaccine within the next three weeks as well as have a vaccination site within five miles of where they live  
2021-03-29,22:29:27,cnnbrk,"GOP Sen. Thom Tillis, who won re-election in North Carolina last fall, says he will have surgery next week for prostate cancer  https://t.co/z63b9AKpfg  https://t.co/2pqRG7ex0B",gop sen thom tillis who won reelection in north carolina last fall says he will have surgery next week for prostate cancer    
2021-03-29,21:21:11,cnnbrk,"During opening statements in Derek Chauvin's murder trial, prosecutors showed jurors a bystander video of the former officer kneeling on George Floyd's neck. Follow live updates:  https://t.co/DKxpyabk92",during opening statements in derek chauvins murder trial prosecutors showed jurors a bystander video of the former officer kneeling on george floyds neck follow live updates  
2021-03-29,20:02:06,cnnbrk,"The trial of former Minneapolis Police officer Derek Chauvin starts today, months after George Floyd's death under his knee led to widespread protests. Watch live updates:  https://t.co/vntRqiMr6F  https://t.co/SWahAxjeiu",the trial of former minneapolis police officer derek chauvin starts today months after george floyds death under his knee led to widespread protests watch live updates    
2021-03-29,19:46:24,cnnbrk,George Floyd's family and their attorneys knelt at the courthouse for 8 minutes 46 seconds to mark his death ahead of the start of Derek Chauvin's trial  https://t.co/S4k0NHznLD  https://t.co/Aeuf9TfVVU,george floyds family and their attorneys knelt at the courthouse for 8 minutes 46 seconds to mark his death ahead of the start of derek chauvins trial    
2021-03-29,19:26:05,cnnbrk,"The Ever Given, the massive container ship that has been stuck in the Suez Canal for almost a week, has been fully dislodged, officials say  https://t.co/PtHth9Mi9U  https://t.co/ScTQYtd6tm",the ever given the massive container ship that has been stuck in the suez canal for almost a week has been fully dislodged officials say    
2021-03-29,11:25:19,cnnbrk,"Authorities have refloated the container ship that ran aground and blocked the Suez Canal last week, an Egyptian official claims  https://t.co/ZfNm190gmT",authorities have refloated the container ship that ran aground and blocked the suez canal last week an egyptian official claims  
2021-03-29,04:10:16,cnnbrk,Nashville declares a state of emergency after flash flooding overnight Saturday killed at least four people in the area  https://t.co/Y3v6AAKtql,nashville declares a state of emergency after flash flooding overnight saturday killed at least four people in the area  
2021-03-28,22:56:09,cnnbrk,"At least two people in the Nashville, Tennessee, area are dead after severe weather caused flash flooding late Saturday into early Sunday, police say  https://t.co/D9YsgYGOws  https://t.co/iDGthKOv8M",at least two people in the nashville tennessee area are dead after severe weather caused flash flooding late saturday into early sunday police say    
2021-03-28,20:52:31,cnnbrk,"Trump White House coronavirus task force member Dr. Deborah Birx recalls a ""very uncomfortable"" phone call with the former President after she spoke about Covid's spread  https://t.co/AwEfTbM924  https://t.co/p4K5PiM5V7",trump white house coronavirus task force member dr deborah birx recalls a very uncomfortable phone call with the former president after she spoke about covids spread    
